PRODUCT_NUMBER,YEAR,MONTH,EXPECTED_VOLUME
21,2023,9,142
21,2023,10,762
21,2023,11,426
21,2023,12,99
21,2024,1,183
21,2024,2,256
21,2024,3,358
21,2024,4,254
21,2024,5,258
21,2024,6,285
21,2024,7,292
21,2024,8,325
21,2024,9,311
21,2024,10,690
21,2024,11,213
21,2024,12,277
22,2022,1,38
22,2022,2,18
22,2022,3,105
22,2022,4,69
22,2022,5,33
22,2022,6,63
22,2022,7,83
22,2022,8,27
22,2022,9,46
22,2022,10,140
22,2022,11,52
22,2022,12,44
22,2023,1,51
22,2023,2,65
22,2023,3,43
22,2023,4,173
22,2023,5,138
22,2023,6,62
22,2023,7,92
22,2023,8,77
22,2023,9,117
22,2023,10,320
22,2023,11,53
22,2023,12,55
22,2024,1,36
22,2024,2,28
22,2024,3,166
22,2024,4,92
22,2024,5,107
22,2024,6,70
22,2024,7,165
22,2024,8,79
22,2024,9,88
22,2024,10,409
22,2024,11,182
22,2024,12,62
23,2022,1,16
23,2022,2,69
23,2022,3,54
23,2022,4,76
23,2022,5,107
23,2022,6,43
23,2022,7,75
23,2022,8,68
23,2022,9,29
23,2022,10,157
23,2022,11,27
23,2022,12,19
23,2023,1,75
23,2023,2,126
23,2023,3,65
23,2023,4,133
23,2023,5,109
23,2023,6,48
23,2023,7,135
23,2023,8,105
23,2023,9,104
23,2023,10,202
23,2023,11,124
23,2023,12,83
23,2024,1,40
23,2024,2,40
23,2024,3,65
23,2024,4,152
23,2024,5,127
23,2024,6,102
23,2024,7,75
23,2024,8,64
23,2024,9,15
23,2024,10,246
23,2024,11,63
23,2024,12,73
24,2022,1,195
24,2022,2,518
24,2022,3,464
24,2022,4,336
24,2022,5,590
24,2022,6,686
24,2022,7,764
24,2022,8,218
24,2022,9,260
24,2022,10,811
24,2022,11,94
24,2022,12,258
24,2023,1,213
24,2023,2,321
24,2023,3,783
24,2023,4,1094
24,2023,5,503
24,2023,6,458
24,2023,7,260
24,2023,8,1538
24,2023,9,333
24,2023,10,1489
24,2023,11,500
24,2023,12,453
24,2024,1,238
24,2024,2,315
24,2024,3,555
24,2024,4,962
24,2024,5,785
24,2024,6,852
24,2024,7,1374
24,2024,8,733
24,2024,9,635
24,2024,10,1824
24,2024,11,514
24,2024,12,309
25,2022,1,88
25,2022,2,163
25,2022,3,245
25,2022,4,177
25,2022,5,130
25,2022,6,296
25,2022,7,562
25,2022,8,157
25,2022,9,318
25,2022,10,305
25,2022,11,200
25,2022,12,169
25,2023,1,186
25,2023,2,472
25,2023,3,257
25,2023,4,467
25,2023,5,443
25,2023,6,558
25,2023,7,206
25,2023,8,392
25,2023,9,368
25,2023,10,966
25,2023,11,217
25,2023,12,126
25,2024,1,312
25,2024,2,112
25,2024,3,657
25,2024,4,585
25,2024,5,244
25,2024,6,222
25,2024,7,659
25,2024,8,434
25,2024,9,368
25,2024,10,943
25,2024,11,308
25,2024,12,278
26,2022,1,64
26,2022,2,25
26,2022,3,208
26,2022,4,366
26,2022,5,129
26,2022,6,275
26,2022,7,62
26,2022,8,118
26,2022,9,292
26,2022,10,634
26,2022,11,151
26,2022,12,104
26,2023,1,263
26,2023,2,274
26,2023,3,285
26,2023,4,370
26,2023,5,327
26,2023,6,252
26,2023,7,556
26,2023,8,246
26,2023,9,443
26,2023,10,569
26,2023,11,118
26,2023,12,415
26,2024,1,238
26,2024,2,208
26,2024,3,631
26,2024,4,363
26,2024,5,463
26,2024,6,438
26,2024,7,188
26,2024,8,382
26,2024,9,199
26,2024,10,893
26,2024,11,356
26,2024,12,269
27,2022,1,57
27,2022,2,159
27,2022,3,214
27,2022,4,144
27,2022,5,94
27,2022,6,172
27,2022,7,180
27,2022,8,118
27,2022,9,33
27,2022,10,462
27,2022,11,132
27,2022,12,260
27,2023,1,202
27,2023,2,138
27,2023,3,218
27,2023,4,506
27,2023,5,81
27,2023,6,454
27,2023,7,206
27,2023,8,284
27,2023,9,299
27,2023,10,813
27,2023,11,213
27,2023,12,311
27,2024,1,520
27,2024,2,241
27,2024,3,370
27,2024,4,413
27,2024,5,391
27,2024,6,502
27,2024,7,199
27,2024,8,404
27,2024,9,236
27,2024,10,1097
27,2024,11,381
27,2024,12,215
28,2022,1,70
28,2022,2,219
28,2022,3,260
28,2022,4,376
28,2022,5,260
28,2022,6,645
28,2022,7,310
28,2022,8,385
28,2022,9,354
28,2022,10,651
28,2022,11,261
28,2022,12,133
28,2023,1,145
28,2023,2,387
28,2023,3,673
28,2023,4,790
28,2023,5,711
28,2023,6,419
28,2023,7,517
28,2023,8,359
28,2023,9,498
28,2023,10,1235
28,2023,11,361
28,2023,12,164
28,2024,1,322
28,2024,2,108
28,2024,3,524
28,2024,4,952
28,2024,5,470
28,2024,6,559
28,2024,7,722
28,2024,8,374
28,2024,9,514
28,2024,10,1085
28,2024,11,524
28,2024,12,228
29,2022,1,362
29,2022,2,103
29,2022,3,324
29,2022,4,318
29,2022,5,131
29,2022,6,700
29,2022,7,767
29,2022,8,207
29,2022,9,369
29,2022,10,764
29,2022,11,104
29,2022,12,68
29,2023,1,430
29,2023,2,338
29,2023,3,566
29,2023,4,1449
29,2023,5,247
29,2023,6,535
29,2023,7,307
29,2023,8,504
29,2023,9,509
29,2023,10,1519
29,2023,11,396
29,2023,12,363
29,2024,1,280
29,2024,2,219
29,2024,3,595
29,2024,4,868
29,2024,5,411
29,2024,6,675
29,2024,7,553
29,2024,8,535
29,2024,9,403
29,2024,10,1792
29,2024,11,472
29,2024,12,439
30,2022,1,135
30,2022,2,80
30,2022,3,22
30,2022,4,357
30,2022,5,120
30,2022,6,308
30,2022,7,475
30,2022,8,138
30,2022,9,182
30,2022,10,676
30,2022,11,266
30,2022,12,255
30,2023,1,453
30,2023,2,139
30,2023,3,515
30,2023,4,507
30,2023,5,355
30,2023,6,494
30,2023,7,405
30,2023,8,319
30,2023,9,393
30,2023,10,588
30,2023,11,222
30,2023,12,419
30,2024,1,195
30,2024,2,194
30,2024,3,292
30,2024,4,781
30,2024,5,400
30,2024,6,246
30,2024,7,604
30,2024,8,315
30,2024,9,427
30,2024,10,1522
30,2024,11,195
30,2024,12,368
31,2022,1,212
31,2022,2,143
31,2022,3,210
31,2022,4,555
31,2022,5,208
31,2022,6,444
31,2022,7,312
31,2022,8,404
31,2022,9,285
31,2022,10,968
31,2022,11,321
31,2022,12,157
31,2023,1,253
31,2023,2,304
31,2023,3,655
31,2023,4,682
31,2023,5,628
31,2023,6,1216
31,2023,7,510
31,2023,8,463
31,2023,9,695
31,2023,10,993
31,2023,11,373
31,2023,12,144
31,2024,1,451
31,2024,2,143
31,2024,3,946
31,2024,4,501
31,2024,5,333
31,2024,6,936
31,2024,7,487
31,2024,8,385
31,2024,9,567
31,2024,10,2136
31,2024,11,728
31,2024,12,254
32,2022,1,866
32,2022,2,227
32,2022,3,555
32,2022,4,918
32,2022,5,575
32,2022,6,1034
32,2022,7,2032
32,2022,8,623
32,2022,9,754
32,2022,10,2086
32,2022,11,717
32,2022,12,475
32,2023,1,734
32,2023,2,614
32,2023,3,677
32,2023,4,1671
32,2023,5,1363
32,2023,6,1624
32,2023,7,1993
32,2023,8,1701
32,2023,9,1842
32,2023,10,3408
32,2023,11,1472
32,2023,12,802
32,2024,1,685
32,2024,2,635
32,2024,3,1348
32,2024,4,2286
32,2024,5,1676
32,2024,6,1231
32,2024,7,1713
32,2024,8,786
32,2024,9,2280
32,2024,10,3833
32,2024,11,784
32,2024,12,1994
33,2022,1,601
33,2022,2,808
33,2022,3,605
33,2022,4,561
33,2022,5,577
33,2022,6,799
33,2022,7,1569
33,2022,8,855
33,2022,9,397
33,2022,10,2068
33,2022,11,490
33,2022,12,827
33,2023,1,511
33,2023,2,126
33,2023,3,2102
33,2023,4,2025
33,2023,5,782
33,2023,6,1839
33,2023,7,1769
33,2023,8,1695
33,2023,9,998
33,2023,10,2780
33,2023,11,410
33,2023,12,420
33,2024,1,1451
33,2024,2,192
33,2024,3,1146
33,2024,4,2138
33,2024,5,1079
33,2024,6,1388
33,2024,7,1408
33,2024,8,1252
33,2024,9,1141
33,2024,10,3767
33,2024,11,1743
33,2024,12,917
34,2022,1,121
34,2022,2,456
34,2022,3,447
34,2022,4,1907
34,2022,5,341
34,2022,6,1022
34,2022,7,814
34,2022,8,397
34,2022,9,484
34,2022,10,1944
34,2022,11,282
34,2022,12,355
34,2023,1,930
34,2023,2,609
34,2023,3,919
34,2023,4,2252
34,2023,5,990
34,2023,6,1726
34,2023,7,1901
34,2023,8,844
34,2023,9,2333
34,2023,10,2246
34,2023,11,954
34,2023,12,1130
34,2024,1,335
34,2024,2,585
34,2024,3,2314
34,2024,4,3164
34,2024,5,720
34,2024,6,1780
34,2024,7,1142
34,2024,8,1519
34,2024,9,1285
34,2024,10,4011
34,2024,11,1732
34,2024,12,1620
35,2022,1,133
35,2022,2,436
35,2022,3,313
35,2022,4,883
35,2022,5,425
35,2022,6,293
35,2022,7,517
35,2022,8,435
35,2022,9,573
35,2022,10,1294
35,2022,11,797
35,2022,12,234
35,2023,1,485
35,2023,2,228
35,2023,3,954
35,2023,4,862
35,2023,5,1163
35,2023,6,1215
35,2023,7,1136
35,2023,8,638
35,2023,9,966
35,2023,10,1585
35,2023,11,938
35,2023,12,610
35,2024,1,742
35,2024,2,220
35,2024,3,1198
35,2024,4,1370
35,2024,5,317
35,2024,6,1524
35,2024,7,979
35,2024,8,562
35,2024,9,751
35,2024,10,2052
35,2024,11,1485
35,2024,12,749
36,2022,1,152
36,2022,2,561
36,2022,3,149
36,2022,4,1218
36,2022,5,638
36,2022,6,313
36,2022,7,638
36,2022,8,427
36,2022,9,721
36,2022,10,1984
36,2022,11,452
36,2022,12,451
36,2023,1,772
36,2023,2,279
36,2023,3,1091
36,2023,4,1558
36,2023,5,886
36,2023,6,942
36,2023,7,644
36,2023,8,1179
36,2023,9,1349
36,2023,10,2636
36,2023,11,552
36,2023,12,298
36,2024,1,1057
36,2024,2,444
36,2024,3,1088
36,2024,4,1911
36,2024,5,1508
36,2024,6,1277
36,2024,7,663
36,2024,8,512
36,2024,9,344
36,2024,10,2416
36,2024,11,581
36,2024,12,1488
37,2022,1,60
37,2022,2,437
37,2022,3,288
37,2022,4,287
37,2022,5,121
37,2022,6,167
37,2022,7,125
37,2022,8,136
37,2022,9,276
37,2022,10,744
37,2022,11,353
37,2022,12,42
37,2023,1,284
37,2023,2,386
37,2023,3,190
37,2023,4,927
37,2023,5,316
37,2023,6,278
37,2023,7,240
37,2023,8,396
37,2023,9,801
37,2023,10,1469
37,2023,11,110
37,2023,12,324
37,2024,1,143
37,2024,2,52
37,2024,3,182
37,2024,4,597
37,2024,5,430
37,2024,6,595
37,2024,7,456
37,2024,8,770
37,2024,9,964
37,2024,10,1452
37,2024,11,411
37,2024,12,434
38,2022,1,51
38,2022,2,152
38,2022,3,302
38,2022,4,257
38,2022,5,86
38,2022,6,335
38,2022,7,269
38,2022,8,146
38,2022,9,114
38,2022,10,821
38,2022,11,228
38,2022,12,75
38,2023,1,191
38,2023,2,384
38,2023,3,585
38,2023,4,425
38,2023,5,398
38,2023,6,273
38,2023,7,349
38,2023,8,296
38,2023,9,329
38,2023,10,1090
38,2023,11,79
38,2023,12,141
38,2024,1,126
38,2024,2,367
38,2024,3,384
38,2024,4,267
38,2024,5,585
38,2024,6,618
38,2024,7,379
38,2024,8,335
38,2024,9,532
38,2024,10,855
38,2024,11,296
38,2024,12,409
39,2022,1,235
39,2022,2,484
39,2022,3,220
39,2022,4,492
39,2022,5,149
39,2022,6,430
39,2022,7,197
39,2022,8,366
39,2022,9,311
39,2022,10,682
39,2022,11,491
39,2022,12,108
39,2023,1,385
39,2023,2,277
39,2023,3,532
39,2023,4,1518
39,2023,5,366
39,2023,6,788
39,2023,7,647
39,2023,8,374
39,2023,9,560
39,2023,10,1176
39,2023,11,449
39,2023,12,251
39,2024,1,311
39,2024,2,319
39,2024,3,908
39,2024,4,1134
39,2024,5,548
39,2024,6,681
39,2024,7,490
39,2024,8,652
39,2024,9,356
39,2024,10,1569
39,2024,11,587
39,2024,12,484
40,2022,1,568
40,2022,2,392
40,2022,3,549
40,2022,4,1127
40,2022,5,883
40,2022,6,1091
40,2022,7,799
40,2022,8,84
40,2022,9,1060
40,2022,10,1388
40,2022,11,624
40,2022,12,1022
40,2023,1,144
40,2023,2,978
40,2023,3,1058
40,2023,4,1103
40,2023,5,586
40,2023,6,1100
40,2023,7,1146
40,2023,8,824
40,2023,9,2468
40,2023,10,3001
40,2023,11,1451
40,2023,12,1002
40,2024,1,596
40,2024,2,362
40,2024,3,1067
40,2024,4,1255
40,2024,5,1030
40,2024,6,1158
40,2024,7,862
40,2024,8,2004
40,2024,9,1803
40,2024,10,3106
40,2024,11,644
40,2024,12,940
41,2022,1,84
41,2022,2,173
41,2022,3,116
41,2022,4,318
41,2022,5,61
41,2022,6,134
41,2022,7,202
41,2022,8,115
41,2022,9,194
41,2022,10,519
41,2022,11,166
41,2022,12,32
41,2023,1,105
41,2023,2,155
41,2023,3,292
41,2023,4,340
41,2023,5,247
41,2023,6,403
41,2023,7,227
41,2023,8,282
41,2023,9,474
41,2023,10,660
41,2023,11,349
41,2023,12,146
41,2024,1,193
41,2024,2,211
41,2024,3,343
41,2024,4,303
41,2024,5,441
41,2024,6,348
41,2024,7,92
41,2024,8,358
41,2024,9,212
41,2024,10,1238
41,2024,11,257
41,2024,12,205
42,2023,1,112
42,2023,2,98
42,2023,3,380
42,2023,4,491
42,2023,5,350
42,2023,6,301
42,2023,7,197
42,2023,8,202
42,2023,9,159
42,2023,10,694
42,2023,11,229
42,2023,12,213
42,2024,1,119
42,2024,2,316
42,2024,3,378
42,2024,4,476
42,2024,5,329
42,2024,6,300
42,2024,7,399
42,2024,8,230
42,2024,9,318
42,2024,10,734
42,2024,11,290
42,2024,12,104
43,2023,1,277
43,2023,2,163
43,2023,3,636
43,2023,4,686
43,2023,5,294
43,2023,6,844
43,2023,7,606
43,2023,8,345
43,2023,9,313
43,2023,10,1006
43,2023,11,298
43,2023,12,610
43,2024,1,224
43,2024,2,106
43,2024,3,505
43,2024,4,1200
43,2024,5,676
43,2024,6,687
43,2024,7,460
43,2024,8,249
43,2024,9,730
43,2024,10,1551
43,2024,11,169
43,2024,12,473
44,2023,1,173
44,2023,2,146
44,2023,3,599
44,2023,4,926
44,2023,5,696
44,2023,6,765
44,2023,7,594
44,2023,8,169
44,2023,9,774
44,2023,10,1058
44,2023,11,286
44,2023,12,318
44,2024,1,345
44,2024,2,133
44,2024,3,716
44,2024,4,859
44,2024,5,779
44,2024,6,546
44,2024,7,578
44,2024,8,379
44,2024,9,616
44,2024,10,1408
44,2024,11,655
115,2023,7,489
115,2023,8,207
115,2023,9,433
115,2023,10,1593
115,2023,11,394
115,2023,12,248
115,2024,1,146
115,2024,2,138
115,2024,3,756
115,2024,4,1294
115,2024,5,278
115,2024,6,561
115,2024,7,412
115,2024,8,282
115,2024,9,920
115,2024,10,1081
115,2024,11,398
115,2024,12,759
