PRODUCT_NUMBER,YEAR,MONTH,EXPECTED_VOLUME
85,2023,2,168
86,2023,2,459
87,2023,2,329
88,2023,2,468
89,2023,2,297
90,2023,2,703
91,2023,2,391
92,2023,2,161
93,2023,2,408
94,2023,2,414
95,2023,2,83
96,2023,2,82
97,2023,2,33
98,2023,2,228
99,2023,2,45
100,2023,2,309
101,2023,2,74
102,2023,2,24
103,2023,2,3
104,2023,2,1
105,2023,2,53
106,2023,2,50
108,2023,2,8
109,2023,2,62
111,2023,2,18
112,2023,2,94
113,2023,2,68
114,2023,2,15
115,2023,2,333
1,2023,2,977
2,2023,2,547
3,2023,2,235
4,2023,2,226
5,2023,2,315
6,2023,2,53
7,2023,2,20
8,2023,2,216
9,2023,2,151
10,2023,2,114
11,2023,2,154
12,2023,2,536
13,2023,2,186
14,2023,2,119
15,2023,2,312
16,2023,2,660
17,2023,2,60
18,2023,2,32
19,2023,2,293
20,2023,2,197
21,2023,2,237
22,2023,2,65
23,2023,2,126
24,2023,2,321
25,2023,2,472
26,2023,2,274
27,2023,2,138
28,2023,2,387
29,2023,2,338
30,2023,2,139
31,2023,2,304
32,2023,2,614
33,2023,2,126
34,2023,2,609
35,2023,2,228
36,2023,2,279
37,2023,2,386
38,2023,2,384
39,2023,2,277
40,2023,2,978
41,2023,2,155
42,2023,2,98
43,2023,2,163
44,2023,2,146
63,2022,2,131
64,2022,2,183
65,2022,2,254
66,2022,2,81
67,2022,2,73
68,2022,2,293
69,2022,2,60
70,2022,2,143
71,2022,2,99
72,2022,2,126
73,2022,2,70
74,2022,2,446
75,2022,2,302
76,2022,2,173
77,2022,2,381
78,2022,2,29
79,2022,2,44
80,2022,2,160
81,2022,2,64
82,2022,2,154
83,2022,2,229
84,2022,2,177
85,2022,2,161
86,2022,2,1133
87,2022,2,1211
88,2022,2,547
89,2022,2,1217
90,2022,2,1954
91,2022,2,934
92,2022,2,372
93,2022,2,636
94,2022,2,863
95,2022,2,949
96,2022,2,100
97,2022,2,26
98,2022,2,470
99,2022,2,246
100,2022,2,817
101,2022,2,47
102,2022,2,45
104,2022,2,18
105,2022,2,13
106,2022,2,17
108,2022,2,4
109,2022,2,46
110,2022,2,50
111,2022,2,32
114,2022,2,6
115,2022,2,59
1,2022,2,403
2,2022,2,77
3,2022,2,280
4,2022,2,371
5,2022,2,90
6,2022,2,31
7,2022,2,87
8,2022,2,195
9,2022,2,19
10,2022,2,53
11,2022,2,41
12,2022,2,94
13,2022,2,358
14,2022,2,172
15,2022,2,344
16,2022,2,765
17,2022,2,342
18,2022,2,311
19,2022,2,177
20,2022,2,51
21,2022,2,110
22,2022,2,18
23,2022,2,69
24,2022,2,518
25,2022,2,163
26,2022,2,25
27,2022,2,159
28,2022,2,219
29,2022,2,103
30,2022,2,80
31,2022,2,143
32,2022,2,227
33,2022,2,808
34,2022,2,456
35,2022,2,436
36,2022,2,561
37,2022,2,437
38,2022,2,152
39,2022,2,484
40,2022,2,392
41,2022,2,173
45,2024,1,71
46,2024,1,19
47,2024,1,200
48,2024,1,78
49,2024,1,50
50,2024,1,781
51,2024,1,559
52,2024,1,123
53,2024,1,99
54,2024,1,63
55,2024,1,65
56,2024,1,317
57,2024,1,100
58,2024,1,167
59,2024,1,85
60,2024,1,93
61,2024,1,632
62,2024,1,945
63,2024,1,293
64,2024,1,246
65,2024,1,382
66,2024,1,128
67,2024,1,53
68,2024,1,712
69,2024,1,32
70,2024,1,134
71,2024,1,167
72,2024,1,123
73,2024,1,454
74,2024,1,391
75,2024,1,1032
76,2024,1,379
77,2024,1,478
78,2024,1,267
79,2024,1,199
80,2024,1,297
81,2024,1,186
82,2024,1,545
83,2024,1,207
84,2024,1,304
85,2024,1,147
86,2024,1,522
87,2024,1,238
88,2024,1,410
89,2024,1,795
90,2024,1,1490
91,2024,1,172
92,2024,1,55
93,2024,1,321
94,2024,1,1376
95,2024,1,438
96,2024,1,110
97,2024,1,11
98,2024,1,80
99,2024,1,169
100,2024,1,271
101,2024,1,42
102,2024,1,47
103,2024,1,47
104,2024,1,47
105,2024,1,70
106,2024,1,155
107,2024,1,18
108,2024,1,1
109,2024,1,207
110,2024,1,153
111,2024,1,35
112,2024,1,158
113,2024,1,173
114,2024,1,19
1,2024,1,627
2,2024,1,243
3,2024,1,347
4,2024,1,307
5,2024,1,210
6,2024,1,58
7,2024,1,146
8,2024,1,457
9,2024,1,182
10,2024,1,243
11,2024,1,199
12,2024,1,179
13,2024,1,1060
14,2024,1,307
15,2024,1,105
16,2024,1,1608
17,2024,1,545
18,2024,1,573
19,2024,1,305
20,2024,1,298
21,2024,1,183
22,2024,1,36
23,2024,1,40
24,2024,1,238
25,2024,1,312
26,2024,1,238
27,2024,1,520
28,2024,1,322
29,2024,1,280
30,2024,1,195
31,2024,1,451
32,2024,1,685
33,2024,1,1451
34,2024,1,335
35,2024,1,742
36,2024,1,1057
37,2024,1,143
38,2024,1,126
39,2024,1,311
40,2024,1,596
41,2024,1,193
42,2024,1,119
43,2024,1,224
44,2024,1,345
115,2024,1,146
45,2023,1,80
46,2023,1,76
47,2023,1,102
48,2023,1,62
49,2023,1,35
50,2023,1,1001
51,2023,1,452
52,2023,1,324
53,2023,1,163
54,2023,1,313
55,2023,1,514
56,2023,1,150
57,2023,1,149
58,2023,1,138
59,2023,1,166
60,2023,1,477
61,2023,1,362
62,2023,1,218
63,2023,1,313
64,2023,1,812
65,2023,1,625
66,2023,1,148
67,2023,1,367
68,2023,1,359
69,2023,1,150
70,2023,1,106
71,2023,1,163
72,2023,1,154
73,2023,1,215
74,2023,1,461
75,2023,1,212
76,2023,1,373
77,2023,1,497
78,2023,1,219
79,2023,1,137
80,2023,1,204
81,2023,1,93
82,2023,1,550
83,2023,1,353
84,2023,1,206
85,2023,1,271
86,2023,1,668
87,2023,1,581
88,2023,1,729
89,2023,1,871
90,2023,1,1268
91,2023,1,340
92,2023,1,198
93,2023,1,460
94,2023,1,1246
95,2023,1,985
96,2023,1,191
97,2023,1,30
98,2023,1,799
99,2023,1,510
100,2023,1,509
101,2023,1,50
102,2023,1,64
103,2023,1,42
104,2023,1,34
105,2023,1,88
106,2023,1,106
107,2023,1,24
108,2023,1,13
109,2023,1,185
110,2023,1,9
111,2023,1,20
112,2023,1,206
113,2023,1,220
114,2023,1,15
115,2023,1,210
1,2023,1,697
2,2023,1,358
3,2023,1,640
4,2023,1,763
5,2023,1,266
6,2023,1,67
7,2023,1,245
8,2023,1,337
9,2023,1,51
10,2023,1,319
11,2023,1,152
12,2023,1,388
13,2023,1,273
14,2023,1,376
15,2023,1,282
16,2023,1,527
17,2023,1,766
18,2023,1,359
19,2023,1,714
20,2023,1,264
21,2023,1,280
22,2023,1,51
23,2023,1,75
24,2023,1,213
25,2023,1,186
26,2023,1,263
27,2023,1,202
28,2023,1,145
29,2023,1,430
30,2023,1,453
31,2023,1,253
32,2023,1,734
33,2023,1,511
34,2023,1,930
35,2023,1,485
36,2023,1,772
37,2023,1,284
38,2023,1,191
39,2023,1,385
40,2023,1,144
41,2023,1,105
42,2023,1,112
43,2023,1,277
44,2023,1,173
63,2022,1,166
64,2022,1,391
65,2022,1,227
66,2022,1,65
67,2022,1,124
68,2022,1,483
69,2022,1,24
70,2022,1,35
71,2022,1,79
72,2022,1,141
73,2022,1,46
74,2022,1,516
75,2022,1,267
76,2022,1,397
77,2022,1,219
78,2022,1,39
79,2022,1,35
80,2022,1,79
81,2022,1,187
82,2022,1,43
83,2022,1,75
84,2022,1,20
85,2022,1,90
86,2022,1,715
87,2022,1,638
88,2022,1,374
89,2022,1,457
90,2022,1,1070
91,2022,1,191
92,2022,1,480
93,2022,1,595
94,2022,1,556
95,2022,1,382
96,2022,1,131
97,2022,1,105
98,2022,1,522
99,2022,1,332
100,2022,1,670
101,2022,1,67
102,2022,1,18
103,2022,1,6
104,2022,1,11
105,2022,1,39
106,2022,1,60
108,2022,1,3
109,2022,1,168
110,2022,1,19
111,2022,1,4
112,2022,1,17
113,2022,1,42
114,2022,1,9
115,2022,1,174
1,2022,1,524
2,2022,1,337
3,2022,1,352
4,2022,1,202
5,2022,1,168
6,2022,1,41
7,2022,1,153
8,2022,1,72
9,2022,1,31
10,2022,1,71
11,2022,1,79
12,2022,1,342
13,2022,1,172
14,2022,1,126
15,2022,1,149
16,2022,1,512
17,2022,1,23
18,2022,1,182
19,2022,1,47
20,2022,1,48
21,2022,1,156
22,2022,1,38
23,2022,1,16
24,2022,1,195
25,2022,1,88
26,2022,1,64
27,2022,1,57
28,2022,1,70
29,2022,1,362
30,2022,1,135
31,2022,1,212
32,2022,1,866
33,2022,1,601
34,2022,1,121
35,2022,1,133
36,2022,1,152
37,2022,1,60
38,2022,1,51
39,2022,1,235
40,2022,1,568
41,2022,1,84
