,INVENTORY_YEAR,INVENTORY_MONTH,PRODUCT_NUMBER,INVENTORY_COUNT
2492,2022,3,30,1472
2493,2022,3,31,3214
2494,2022,3,32,8103
2495,2022,3,33,6943
2496,2022,3,34,6236
2497,2022,3,35,4551
2498,2022,3,36,4619
2499,2022,3,37,1771
2500,2022,3,38,1737
2501,2022,3,39,2424
2502,2022,3,40,6566
2503,2022,3,41,1743
2504,2022,3,63,1071
2505,2022,3,64,3045
2506,2022,3,65,698
2507,2022,3,66,420
2508,2022,3,67,1068
2509,2022,3,68,1686
2510,2022,3,69,329
2511,2022,3,70,627
2512,2022,3,71,649
2513,2022,3,72,571
2514,2022,3,73,1132
2515,2022,3,74,2930
2516,2022,3,75,1124
2517,2022,3,76,2170
2518,2022,3,77,1958
2519,2022,3,78,955
2520,2022,3,79,499
2521,2022,3,80,327
2522,2022,3,81,667
2523,2022,3,82,3245
2524,2022,3,83,1606
2525,2022,3,84,295
2526,2022,3,85,1052
2527,2022,3,86,23088
2528,2022,3,87,27265
2529,2022,3,88,27060
2530,2022,3,89,29268
2531,2022,3,90,42798
2532,2022,3,91,16880
2533,2022,3,92,7053
2534,2022,3,93,31048
2535,2022,3,94,34954
2536,2022,3,95,33556
2537,2022,3,96,2052
2538,2022,3,97,1365
2539,2022,3,98,10347
2540,2022,3,99,6391
2541,2022,3,100,13408
2542,2022,3,101,775
2543,2022,3,102,520
2544,2022,3,103,403
2545,2022,3,104,405
2546,2022,3,105,757
2547,2022,3,106,633
2548,2022,3,107,-31
2549,2022,3,108,416
2550,2022,3,109,2839
2551,2022,3,110,513
2552,2022,3,111,520
2553,2022,3,112,3144
2554,2022,3,113,2975
2555,2022,3,114,334
2556,2022,3,115,2292
2557,2022,4,1,1837
2558,2022,4,2,1330
2559,2022,4,3,2846
2560,2022,4,4,5068
2561,2022,4,5,1050
2562,2022,4,6,954
2563,2022,4,7,2823
2564,2022,4,8,1979
2565,2022,4,9,1749
2566,2022,4,10,2008
2567,2022,4,11,626
2568,2022,4,12,672
2569,2022,4,13,770
2570,2022,4,14,2524
2571,2022,4,15,828
2572,2022,4,16,27088
2573,2022,4,17,3372
2574,2022,4,18,2988
2575,2022,4,19,2475
2576,2022,4,20,1895
2577,2022,4,21,1809
2578,2022,4,22,635
2579,2022,4,23,563
2580,2022,4,24,1578
2581,2022,4,25,1791
2582,2022,4,26,1776
2583,2022,4,27,1244
2584,2022,4,28,1003
2585,2022,4,29,2532
2586,2022,4,30,2240
2587,2022,4,31,2572
2588,2022,4,32,7083
2589,2022,4,33,6417
2590,2022,4,34,4922
2591,2022,4,35,3979
2592,2022,4,36,5081
2593,2022,4,37,2019
2594,2022,4,38,2055
2595,2022,4,39,2898
2596,2022,4,40,5724
2597,2022,4,41,1527
2598,2022,4,63,843
2599,2022,4,64,2981
2600,2022,4,65,770
2601,2022,4,66,474
2602,2022,4,67,1158
2603,2022,4,68,1518
2604,2022,4,69,333
2605,2022,4,70,683
2606,2022,4,71,631
2607,2022,4,72,557
2608,2022,4,73,1022
2609,2022,4,74,2756
2610,2022,4,75,1270
2611,2022,4,76,1996
2612,2022,4,77,1600
2613,2022,4,78,919
2614,2022,4,79,477
2615,2022,4,80,389
2616,2022,4,81,619
2617,2022,4,82,2931
2618,2022,4,83,1650
2619,2022,4,84,243
2620,2022,4,85,1042
2621,2022,4,86,20158
2622,2022,4,87,24011
2623,2022,4,88,23424
2624,2022,4,89,25504
2625,2022,4,90,36980
2626,2022,4,91,14014
2627,2022,4,92,6387
2628,2022,4,93,27400
2629,2022,4,94,30438
2630,2022,4,95,28330
2631,2022,4,96,3412
2632,2022,4,97,1111
2633,2022,4,98,9265
2634,2022,4,99,4981
2635,2022,4,100,11972
2636,2022,4,101,751
2637,2022,4,102,522
2638,2022,4,103,592
2639,2022,4,104,363
2640,2022,4,105,631
2641,2022,4,106,629
2642,2022,4,107,475
2643,2022,4,108,384
2644,2022,4,109,2489
2645,2022,4,110,677
2646,2022,4,111,554
2647,2022,4,112,2912
2648,2022,4,113,2843
2649,2022,4,114,296
2650,2022,4,115,1854
2651,2022,5,1,2397
2652,2022,5,2,752
2653,2022,5,3,2544
2654,2022,5,4,4448
2655,2022,5,5,834
2656,2022,5,6,938
2657,2022,5,7,2617
2658,2022,5,8,1817
2659,2022,5,9,1645
2660,2022,5,10,1826
2661,2022,5,11,585
2662,2022,5,12,884
2663,2022,5,13,1022
2664,2022,5,14,2654
2665,2022,5,15,948
2666,2022,5,16,26192
2667,2022,5,17,3454
2668,2022,5,18,3064
2669,2022,5,19,2509
2670,2022,5,20,1781
2671,2022,5,21,1745
2672,2022,5,22,605
2673,2022,5,23,461
2674,2022,5,24,1672
2675,2022,5,25,1855
2676,2022,5,26,1808
2677,2022,5,27,1298
2678,2022,5,28,1175
2679,2022,5,29,2366
2680,2022,5,30,2128
2681,2022,5,31,2342
2682,2022,5,32,6505
2683,2022,5,33,8203
2684,2022,5,34,4592
2685,2022,5,35,3499
2686,2022,5,36,4491
2687,2022,5,37,1901
2688,2022,5,38,1981
2689,2022,5,39,2728
2690,2022,5,40,4952
2691,2022,5,41,1463
2692,2022,5,63,861
2693,2022,5,64,2831
2694,2022,5,65,794
2695,2022,5,66,456
2696,2022,5,67,1030
2697,2022,5,68,1780
2698,2022,5,69,365
2699,2022,5,70,773
2700,2022,5,71,689
2701,2022,5,72,617
2702,2022,5,73,1234
2703,2022,5,74,2778
2704,2022,5,75,1330
2705,2022,5,76,1906
2706,2022,5,77,1816
2707,2022,5,78,951
2708,2022,5,79,481
2709,2022,5,80,443
2710,2022,5,81,575
2711,2022,5,82,3123
2712,2022,5,83,1742
2713,2022,5,84,323
2714,2022,5,85,1056
2715,2022,5,86,18692
2716,2022,5,87,20333
2717,2022,5,88,19894
2718,2022,5,89,20976
2719,2022,5,90,32106
2720,2022,5,91,12418
2721,2022,5,92,5355
2722,2022,5,93,25034
2723,2022,5,94,26464
2724,2022,5,95,25460
2725,2022,5,96,3042
2726,2022,5,97,1219
2727,2022,5,98,8209
2728,2022,5,99,4265
2729,2022,5,100,10776
2730,2022,5,101,731
2731,2022,5,102,544
2732,2022,5,103,576
2733,2022,5,104,345
2734,2022,5,105,643
2735,2022,5,106,689
2736,2022,5,107,431
2737,2022,5,108,358
2738,2022,5,109,2341
2739,2022,5,110,469
2740,2022,5,111,498
2741,2022,5,112,2544
2742,2022,5,113,2545
2743,2022,5,114,258
2744,2022,5,115,1646
2745,2022,6,1,2799
2746,2022,6,2,254
2747,2022,6,3,2890
2748,2022,6,4,5888
2749,2022,6,5,1162
2750,2022,6,6,1188
2751,2022,6,7,2469
2752,2022,6,8,1679
2753,2022,6,9,1465
2754,2022,6,10,3538
2755,2022,6,11,528
2756,2022,6,12,1060
2757,2022,6,13,858
2758,2022,6,14,2312
2759,2022,6,15,1012
2760,2022,6,16,25340
2761,2022,6,17,3304
2762,2022,6,18,2950
2763,2022,6,19,2669
2764,2022,6,20,1541
2765,2022,6,21,1527
2766,2022,6,22,931
2767,2022,6,23,409
2768,2022,6,24,1834
2769,2022,6,25,1935
2770,2022,6,26,1720
2771,2022,6,27,1300
2772,2022,6,28,1181
2773,2022,6,29,3012
2774,2022,6,30,1850
2775,2022,6,31,3118
2776,2022,6,32,8535
2777,2022,6,33,7435
2778,2022,6,34,6208
2779,2022,6,35,4703
2780,2022,6,36,4151
2781,2022,6,37,1855
2782,2022,6,38,1689
2783,2022,6,39,2312
2784,2022,6,40,6688
2785,2022,6,41,2545
2786,2022,6,63,1037
2787,2022,6,64,2845
2788,2022,6,65,874
2789,2022,6,66,444
2790,2022,6,67,1000
2791,2022,6,68,1478
2792,2022,6,69,331
2793,2022,6,70,705
2794,2022,6,71,647
2795,2022,6,72,623
2796,2022,6,73,954
2797,2022,6,74,2822
2798,2022,6,75,1406
2799,2022,6,76,1916
2800,2022,6,77,1628
2801,2022,6,78,1027
2802,2022,6,79,487
2803,2022,6,80,403
2804,2022,6,81,543
2805,2022,6,82,3103
2806,2022,6,83,1780
2807,2022,6,84,315
2808,2022,6,85,978
2809,2022,6,86,16064
2810,2022,6,87,17175
2811,2022,6,88,17366
2812,2022,6,89,18318
2813,2022,6,90,27102
2814,2022,6,91,10254
2815,2022,6,92,4355
2816,2022,6,93,21804
2817,2022,6,94,22108
2818,2022,6,95,22220
2819,2022,6,96,2734
2820,2022,6,97,1081
2821,2022,6,98,6611
2822,2022,6,99,3623
2823,2022,6,100,9386
2824,2022,6,101,687
2825,2022,6,102,516
2826,2022,6,103,536
2827,2022,6,104,321
2828,2022,6,105,681
2829,2022,6,106,639
2830,2022,6,107,419
2831,2022,6,108,330
2832,2022,6,109,2213
2833,2022,6,110,593
2834,2022,6,111,524
2835,2022,6,112,2352
2836,2022,6,113,5083
2837,2022,6,114,242
2838,2022,6,115,3268
2839,2022,7,1,2641
2840,2022,7,2,1158
2841,2022,7,3,2658
2842,2022,7,4,5308
2843,2022,7,5,950
2844,2022,7,6,1090
2845,2022,7,7,2271
2846,2022,7,8,1395
2847,2022,7,9,1305
2848,2022,7,10,3182
2849,2022,7,11,504
2850,2022,7,12,1108
2851,2022,7,13,1082
2852,2022,7,14,2422
2853,2022,7,15,1070
2854,2022,7,16,24546
2855,2022,7,17,3422
2856,2022,7,18,3056
2857,2022,7,19,2627
2858,2022,7,20,1291
2859,2022,7,21,1391
2860,2022,7,22,859
2861,2022,7,23,521
2862,2022,7,24,1764
2863,2022,7,25,1725
2864,2022,7,26,1856
2865,2022,7,27,1284
2866,2022,7,28,1185
2867,2022,7,29,2426
2868,2022,7,30,1456
2869,2022,7,31,2864
2870,2022,7,32,7233
2871,2022,7,33,6369
2872,2022,7,34,5206
2873,2022,7,35,4131
2874,2022,7,36,5975
2875,2022,7,37,2949
2876,2022,7,38,1987
2877,2022,7,39,2980
2878,2022,7,40,5924
2879,2022,7,41,2277
2880,2022,7,63,881
2881,2022,7,64,2643
2882,2022,7,65,738
2883,2022,7,66,342
2884,2022,7,67,1110
2885,2022,7,68,1398
2886,2022,7,69,347
2887,2022,7,70,621
2888,2022,7,71,567
2889,2022,7,72,703
2890,2022,7,73,952
2891,2022,7,74,2678
2892,2022,7,75,1190
2893,2022,7,76,1710
2894,2022,7,77,1564
2895,2022,7,78,981
2896,2022,7,79,411
2897,2022,7,80,423
2898,2022,7,81,547
2899,2022,7,82,3079
2900,2022,7,83,1844
2901,2022,7,84,159
2902,2022,7,85,922
2903,2022,7,86,20870
2904,2022,7,87,21039
2905,2022,7,88,24458
2906,2022,7,89,28226
2907,2022,7,90,29628
2908,2022,7,91,15440
2909,2022,7,92,6415
2910,2022,7,93,25456
2911,2022,7,94,39482
2912,2022,7,95,25150
2913,2022,7,96,2418
2914,2022,7,97,1173
2915,2022,7,98,11015
2916,2022,7,99,5709
2917,2022,7,100,15030
2918,2022,7,101,679
2919,2022,7,102,576
2920,2022,7,103,510
2921,2022,7,104,307
2922,2022,7,105,735
2923,2022,7,106,695
2924,2022,7,107,411
2925,2022,7,108,310
2926,2022,7,109,2057
2927,2022,7,110,507
2928,2022,7,111,492
2929,2022,7,112,2230
2930,2022,7,113,4837
2931,2022,7,114,226
2932,2022,7,115,3064
2933,2022,8,1,2803
2934,2022,8,2,728
2935,2022,8,3,3098
2936,2022,8,4,5128
2937,2022,8,5,788
2938,2022,8,6,1038
2939,2022,8,7,2215
2940,2022,8,8,3079
2941,2022,8,9,1115
2942,2022,8,10,2982
2943,2022,8,11,664
2944,2022,8,12,1322
2945,2022,8,13,1266
2946,2022,8,14,2482
2947,2022,8,15,1056
2948,2022,8,16,23962
2949,2022,8,17,3448
2950,2022,8,18,3356
2951,2022,8,19,2647
2952,2022,8,20,2995
2953,2022,8,21,2217
2954,2022,8,22,829
2955,2022,8,23,455
2956,2022,8,24,1892
2957,2022,8,25,1773
2958,2022,8,26,1910
2959,2022,8,27,1336
2960,2022,8,28,1275
2961,2022,8,29,2214
2962,2022,8,30,2800
2963,2022,8,31,2524
2964,2022,8,32,6645
2965,2022,8,33,7793
2966,2022,8,34,4884
2967,2022,8,35,3649
2968,2022,8,36,5591
2969,2022,8,37,2771
2970,2022,8,38,1835
2971,2022,8,39,2658
2972,2022,8,40,5856
2973,2022,8,41,2157
2974,2022,8,63,1257
2975,2022,8,64,2855
2976,2022,8,65,934
2977,2022,8,66,474
2978,2022,8,67,1220
2979,2022,8,68,1440
2980,2022,8,69,365
2981,2022,8,70,699
2982,2022,8,71,537
2983,2022,8,72,751
2984,2022,8,73,1018
2985,2022,8,74,3142
2986,2022,8,75,1214
2987,2022,8,76,1924
2988,2022,8,77,1890
2989,2022,8,78,1035
2990,2022,8,79,563
2991,2022,8,80,541
2992,2022,8,81,573
2993,2022,8,82,3479
2994,2022,8,83,1952
2995,2022,8,84,91
2996,2022,8,85,958
2997,2022,8,86,19396
2998,2022,8,87,18585
2999,2022,8,88,21682
3000,2022,8,89,25366
3001,2022,8,90,26930
3002,2022,8,91,13946
3003,2022,8,92,5987
3004,2022,8,93,22256
3005,2022,8,94,35542
3006,2022,8,95,22738
3007,2022,8,96,2032
3008,2022,8,97,1073
3009,2022,8,98,9835
3010,2022,8,99,4937
3011,2022,8,100,13740
3012,2022,8,101,719
3013,2022,8,102,648
3014,2022,8,103,488
3015,2022,8,104,295
3016,2022,8,105,821
3017,2022,8,106,751
3018,2022,8,107,395
3019,2022,8,108,290
3020,2022,8,109,1907
3021,2022,8,110,741
3022,2022,8,111,580
3023,2022,8,112,2096
3024,2022,8,113,4721
3025,2022,8,114,216
3026,2022,8,115,2976
3027,2022,9,1,2285
3028,2022,9,2,500
3029,2022,9,3,2706
3030,2022,9,4,6662
3031,2022,9,5,1324
3032,2022,9,6,910
3033,2022,9,7,3331
3034,2022,9,8,2911
3035,2022,9,9,911
3036,2022,9,10,2648
3037,2022,9,11,744
3038,2022,9,12,1300
3039,2022,9,13,1218
3040,2022,9,14,2600
3041,2022,9,15,1030
3042,2022,9,16,22848
3043,2022,9,17,3432
3044,2022,9,18,3546
3045,2022,9,19,2429
3046,2022,9,20,2821
3047,2022,9,21,1987
3048,2022,9,22,783
3049,2022,9,23,421
3050,2022,9,24,1788
3051,2022,9,25,1581
3052,2022,9,26,1708
3053,2022,9,27,1378
3054,2022,9,28,1373
3055,2022,9,29,3206
3056,2022,9,30,2548
3057,2022,9,31,3366
3058,2022,9,32,8819
3059,2022,9,33,6993
3060,2022,9,34,6958
3061,2022,9,35,5563
3062,2022,9,36,4909
3063,2022,9,37,2447
3064,2022,9,38,1589
3065,2022,9,39,2402
3066,2022,9,40,4904
3067,2022,9,41,1893
3068,2022,9,63,1173
3069,2022,9,64,2627
3070,2022,9,65,686
3071,2022,9,66,664
3072,2022,9,67,1228
3073,2022,9,68,1694
3074,2022,9,69,453
3075,2022,9,70,719
3076,2022,9,71,669
3077,2022,9,72,695
3078,2022,9,73,1118
3079,2022,9,74,3322
3080,2022,9,75,1562
3081,2022,9,76,2372
3082,2022,9,77,2040
3083,2022,9,78,851
3084,2022,9,79,677
3085,2022,9,80,585
3086,2022,9,81,745
3087,2022,9,82,3451
3088,2022,9,83,2044
3089,2022,9,84,115
3090,2022,9,85,1038
3091,2022,9,86,17864
3092,2022,9,87,16763
3093,2022,9,88,20340
3094,2022,9,89,23218
3095,2022,9,90,23604
3096,2022,9,91,13326
3097,2022,9,92,5181
3098,2022,9,93,21076
3099,2022,9,94,32306
3100,2022,9,95,20988
3101,2022,9,96,1802
3102,2022,9,97,1267
3103,2022,9,98,9517
3104,2022,9,99,4421
3105,2022,9,100,12818
3106,2022,9,101,761
3107,2022,9,102,642
3108,2022,9,103,452
3109,2022,9,104,267
3110,2022,9,105,759
3111,2022,9,106,749
3112,2022,9,107,359
3113,2022,9,108,234
3114,2022,9,109,1621
3115,2022,9,110,609
3116,2022,9,111,540
3117,2022,9,112,1744
3118,2022,9,113,4357
3119,2022,9,114,178
3120,2022,9,115,2408
3121,2022,10,1,1689
3122,2022,10,2,628
3123,2022,10,3,2672
3124,2022,10,4,5498
3125,2022,10,5,946
3126,2022,10,6,756
3127,2022,10,7,3061
3128,2022,10,8,2415
3129,2022,10,9,1871
3130,2022,10,10,1992
3131,2022,10,11,538
3132,2022,10,12,828
3133,2022,10,13,792
3134,2022,10,14,2064
3135,2022,10,15,890
3136,2022,10,16,21492
3137,2022,10,17,2832
3138,2022,10,18,3148
3139,2022,10,19,2077
3140,2022,10,20,2431
3141,2022,10,21,1621
3142,2022,10,22,635
3143,2022,10,23,483
3144,2022,10,24,1662
3145,2022,10,25,1605
3146,2022,10,26,1452
3147,2022,10,27,1186
3148,2022,10,28,1181
3149,2022,10,29,2450
3150,2022,10,30,2020
3151,2022,10,31,2714
3152,2022,10,32,6879
3153,2022,10,33,5285
3154,2022,10,34,5410
3155,2022,10,35,4421
3156,2022,10,36,5563
3157,2022,10,37,2969
3158,2022,10,38,2057
3159,2022,10,39,2958
3160,2022,10,40,7264
3161,2022,10,41,1505
3162,2022,10,63,847
3163,2022,10,64,2881
3164,2022,10,65,-166
3165,2022,10,66,468
3166,2022,10,67,920
3167,2022,10,68,1676
3168,2022,10,69,343
3169,2022,10,70,639
3170,2022,10,71,525
3171,2022,10,72,643
3172,2022,10,73,686
3173,2022,10,74,2598
3174,2022,10,75,996
3175,2022,10,76,1966
3176,2022,10,77,1662
3177,2022,10,78,405
3178,2022,10,79,475
3179,2022,10,80,523
3180,2022,10,81,591
3181,2022,10,82,2903
3182,2022,10,83,1572
3183,2022,10,84,463
3184,2022,10,85,1004
3185,2022,10,86,15020
3186,2022,10,87,16763
3187,2022,10,88,20220
3188,2022,10,89,23108
3189,2022,10,90,22948
3190,2022,10,91,13016
3191,2022,10,92,5155
3192,2022,10,93,20990
3193,2022,10,94,32284
3194,2022,10,95,20684
3195,2022,10,96,2042
3196,2022,10,97,1227
3197,2022,10,98,9307
3198,2022,10,99,4221
3199,2022,10,100,10482
3200,2022,10,101,737
3201,2022,10,102,646
3202,2022,10,103,376
3203,2022,10,104,229
3204,2022,10,105,715
3205,2022,10,106,709
3206,2022,10,107,331
3207,2022,10,108,200
3208,2022,10,109,1323
3209,2022,10,110,691
3210,2022,10,111,544
3211,2022,10,112,1318
3212,2022,10,113,4111
3213,2022,10,114,130
3214,2022,10,115,1826
3215,2022,11,1,1829
3216,2022,11,2,2262
3217,2022,11,3,2092
3218,2022,11,4,4960
3219,2022,11,5,888
3220,2022,11,6,1146
3221,2022,11,7,2901
3222,2022,11,8,2119
3223,2022,11,9,1693
3224,2022,11,10,1706
3225,2022,11,11,512
3226,2022,11,12,922
3227,2022,11,13,748
3228,2022,11,14,2300
3229,2022,11,15,840
3230,2022,11,16,21166
3231,2022,11,17,2768
3232,2022,11,18,3108
3233,2022,11,19,2249
3234,2022,11,20,2197
3235,2022,11,21,1513
3236,2022,11,22,571
3237,2022,11,23,457
3238,2022,11,24,1758
3239,2022,11,25,1717
3240,2022,11,26,1488
3241,2022,11,27,1216
3242,2022,11,28,993
3243,2022,11,29,2344
3244,2022,11,30,1680
3245,2022,11,31,2382
3246,2022,11,32,6151
3247,2022,11,33,6745
3248,2022,11,34,5094
3249,2022,11,35,3741
3250,2022,11,36,4685
3251,2022,11,37,2287
3252,2022,11,38,1775
3253,2022,11,39,2468
3254,2022,11,40,6348
3255,2022,11,41,1283
3256,2022,11,63,1065
3257,2022,11,64,3259
3258,2022,11,65,202
3259,2022,11,66,428
3260,2022,11,67,970
3261,2022,11,68,1744
3262,2022,11,69,493
3263,2022,11,70,725
3264,2022,11,71,587
3265,2022,11,72,615
3266,2022,11,73,780
3267,2022,11,74,3084
3268,2022,11,75,1260
3269,2022,11,76,2096
3270,2022,11,77,1654
3271,2022,11,78,469
3272,2022,11,79,533
3273,2022,11,80,549
3274,2022,11,81,615
3275,2022,11,82,2905
3276,2022,11,83,1612
3277,2022,11,84,915
3278,2022,11,85,906
3279,2022,11,86,14268
3280,2022,11,87,16389
3281,2022,11,88,19004
3282,2022,11,89,22748
3283,2022,11,90,22446
3284,2022,11,91,12378
3285,2022,11,92,5133
3286,2022,11,93,20360
3287,2022,11,94,31452
3288,2022,11,95,19430
3289,2022,11,96,1872
3290,2022,11,97,1155
3291,2022,11,98,9267
3292,2022,11,99,4107
3293,2022,11,100,8992
3294,2022,11,101,775
3295,2022,11,102,658
3296,2022,11,103,328
3297,2022,11,104,197
3298,2022,11,105,723
3299,2022,11,106,735
3300,2022,11,107,309
3301,2022,11,108,182
3302,2022,11,109,1211
3303,2022,11,110,455
3304,2022,11,111,498
3305,2022,11,112,5480
3306,2022,11,113,3813
3307,2022,11,114,84
3308,2022,11,115,1608
3309,2022,12,1,2157
3310,2022,12,2,1552
3311,2022,12,3,3396
3312,2022,12,4,6734
3313,2022,12,5,1922
3314,2022,12,6,1122
3315,2022,12,7,2629
3316,2022,12,8,2039
3317,2022,12,9,1453
3318,2022,12,10,1438
3319,2022,12,11,616
3320,2022,12,12,1010
3321,2022,12,13,874
3322,2022,12,14,2436
3323,2022,12,15,1006
3324,2022,12,16,20716
3325,2022,12,17,3002
3326,2022,12,18,3218
3327,2022,12,19,2351
3328,2022,12,20,1955
3329,2022,12,21,1387
3330,2022,12,22,535
3331,2022,12,23,435
3332,2022,12,24,2084
3333,2022,12,25,1713
3334,2022,12,26,1474
3335,2022,12,27,1212
3336,2022,12,28,1427
3337,2022,12,29,3608
3338,2022,12,30,2970
3339,2022,12,31,3114
3340,2022,12,32,7813
3341,2022,12,33,5835
3342,2022,12,34,6772
3343,2022,12,35,5469
3344,2022,12,36,4211
3345,2022,12,37,2243
3346,2022,12,38,1611
3347,2022,12,39,2356
3348,2022,12,40,5010
3349,2022,12,41,1243
3350,2022,12,63,1219
3351,2022,12,64,3461
3352,2022,12,65,758
3353,2022,12,66,416
3354,2022,12,67,1068
3355,2022,12,68,1734
3356,2022,12,69,545
3357,2022,12,70,715
3358,2022,12,71,693
3359,2022,12,72,651
3360,2022,12,73,824
3361,2022,12,74,2986
3362,2022,12,75,1512
3363,2022,12,76,1896
3364,2022,12,77,1884
3365,2022,12,78,617
3366,2022,12,79,511
3367,2022,12,80,587
3368,2022,12,81,571
3369,2022,12,82,2715
3370,2022,12,83,1558
3371,2022,12,84,697
3372,2022,12,85,1068
3373,2022,12,86,13424
3374,2022,12,87,15813
3375,2022,12,88,18692
3376,2022,12,89,21840
3377,2022,12,90,22114
3378,2022,12,91,12250
3379,2022,12,92,4927
3380,2022,12,93,19226
3381,2022,12,94,30936
3382,2022,12,95,18328
3383,2022,12,96,1808
3384,2022,12,97,1115
3385,2022,12,98,8915
3386,2022,12,99,4031
3387,2022,12,100,8356
3388,2022,12,101,909
3389,2022,12,102,688
3390,2022,12,103,300
3391,2022,12,104,175
3392,2022,12,105,737
3393,2022,12,106,819
3394,2022,12,107,287
3395,2022,12,108,168
3396,2022,12,109,1051
3397,2022,12,110,829
3398,2022,12,111,652
3399,2022,12,112,5320
3400,2022,12,113,3571
3401,2022,12,114,46
3402,2022,12,115,1328
3403,2023,1,1,2677
3404,2023,1,2,4760
3405,2023,1,3,2760
3406,2023,1,4,6074
3407,2023,1,5,1658
3408,2023,1,6,1060
3409,2023,1,7,2367
3410,2023,1,8,1725
3411,2023,1,9,1407
3412,2023,1,10,3952
3413,2023,1,11,676
3414,2023,1,12,1138
3415,2023,1,13,1030
3416,2023,1,14,2682
3417,2023,1,15,922
3418,2023,1,16,20096
3419,2023,1,17,2796
3420,2023,1,18,3362
3421,2023,1,19,2147
3422,2023,1,20,1693
3423,2023,1,21,1119
3424,2023,1,22,1187
3425,2023,1,23,757
3426,2023,1,24,2434
3427,2023,1,25,1811
3428,2023,1,26,1584
3429,2023,1,27,1290
3430,2023,1,28,1889
3431,2023,1,29,3178
3432,2023,1,30,2562
3433,2023,1,31,2832
3434,2023,1,32,7099
3435,2023,1,33,5209
3436,2023,1,34,5802
3437,2023,1,35,5025
3438,2023,1,36,7039
3439,2023,1,37,3713
3440,2023,1,38,2619
3441,2023,1,39,4370
3442,2023,1,40,4852
3443,2023,1,41,3525
3444,2023,1,42,3595
3445,2023,1,43,6465
3446,2023,1,44,6432
3447,2023,1,45,1858
3448,2023,1,46,1766
3449,2023,1,47,5397
3450,2023,1,48,1946
3451,2023,1,49,1144
3452,2023,1,50,18315
3453,2023,1,51,9048
3454,2023,1,52,5848
3455,2023,1,53,7340
3456,2023,1,54,7103
3457,2023,1,55,4240
3458,2023,1,56,8140
3459,2023,1,57,1694
3460,2023,1,58,1839
3461,2023,1,59,673
3462,2023,1,60,8129
3463,2023,1,61,7695
3464,2023,1,62,2932
3465,2023,1,63,1479
3466,2023,1,64,3491
3467,2023,1,65,962
3468,2023,1,66,480
3469,2023,1,67,1042
3470,2023,1,68,1688
3471,2023,1,69,459
3472,2023,1,70,797
3473,2023,1,71,843
3474,2023,1,72,725
3475,2023,1,73,922
3476,2023,1,74,3088
3477,2023,1,75,2094
3478,2023,1,76,2104
3479,2023,1,77,1790
3480,2023,1,78,787
3481,2023,1,79,573
3482,2023,1,80,567
3483,2023,1,81,581
3484,2023,1,82,2621
3485,2023,1,83,1724
3486,2023,1,84,477
3487,2023,1,85,1122
3488,2023,1,86,19926
3489,2023,1,87,25943
3490,2023,1,88,25116
3491,2023,1,89,25348
3492,2023,1,90,35326
3493,2023,1,91,17620
3494,2023,1,92,7625
3495,2023,1,93,22336
3496,2023,1,94,33356
3497,2023,1,95,24656
3498,2023,1,96,2104
3499,2023,1,97,1085
3500,2023,1,98,11089
3501,2023,1,99,6463
3502,2023,1,100,13528
3503,2023,1,101,1045
3504,2023,1,102,732
3505,2023,1,103,254
3506,2023,1,104,145
3507,2023,1,105,855
3508,2023,1,106,811
3509,2023,1,107,261
3510,2023,1,108,150
3511,2023,1,109,861
3512,2023,1,110,813
3513,2023,1,111,624
3514,2023,1,112,5108
3515,2023,1,113,6357
3516,2023,1,114,626
3517,2023,1,115,1126
3518,2023,2,1,2921
3519,2023,2,2,4064
3520,2023,2,3,4306
3521,2023,2,4,5866
3522,2023,2,5,1214
3523,2023,2,6,904
3524,2023,2,7,2279
3525,2023,2,8,3873
3526,2023,2,9,1255
3527,2023,2,10,3758
3528,2023,2,11,676
3529,2023,2,12,1014
3530,2023,2,13,1196
3531,2023,2,14,3150
3532,2023,2,15,902
3533,2023,2,16,19380
3534,2023,2,17,3132
3535,2023,2,18,3834
3536,2023,2,19,2405
3537,2023,2,20,3511
3538,2023,2,21,3355
3539,2023,2,22,1085
3540,2023,2,23,631
3541,2023,2,24,2692
3542,2023,2,25,1617
3543,2023,2,26,1656
3544,2023,2,27,1364
3545,2023,2,28,1935
3546,2023,2,29,2812
3547,2023,2,30,2314
3548,2023,2,31,2484
3549,2023,2,32,6473
3550,2023,2,33,9875
3551,2023,2,34,5118
3552,2023,2,35,4765
3553,2023,2,36,6411
3554,2023,2,37,3311
3555,2023,2,38,2277
3556,2023,2,39,4028
3557,2023,2,40,9552
3558,2023,2,41,3295
3559,2023,2,42,3721
3560,2023,2,43,6673
3561,2023,2,44,6636
3562,2023,2,45,1930
3563,2023,2,46,1888
3564,2023,2,47,5729
3565,2023,2,48,2032
3566,2023,2,49,1134
3567,2023,2,50,18133
3568,2023,2,51,9486
3569,2023,2,52,6112
3570,2023,2,53,7228
3571,2023,2,54,7431
3572,2023,2,55,4644
3573,2023,2,56,8000
3574,2023,2,57,1849
3575,2023,2,58,1791
3576,2023,2,59,749
3577,2023,2,60,8019
3578,2023,2,61,7925
3579,2023,2,62,2986
3580,2023,2,63,1951
3581,2023,2,64,4135
3582,2023,2,65,1542
3583,2023,2,66,638
3584,2023,2,67,1034
3585,2023,2,68,1904
3586,2023,2,69,639
3587,2023,2,70,945
3588,2023,2,71,1041
3589,2023,2,72,911
